"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
51116,"Neil Sedaka","The World Through A Tear","['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'rockabilly', 'soft rock']",204573,FALSE,0.446,0.547,9,-8.665,0,0.0344,0.645,0,0.092,0.3,132.674,4
26354,"Melissa Manchester","Theme From Ice Castles (Through The Eyes Of Love)","['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",253800,FALSE,0.357,0.23,10,-16.378,1,0.0303,0.775,1.23e-05,0.104,0.21,142.689,4
27324,"Clay Walker","Then What?","['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",183706,FALSE,0.564,0.806,4,-8.227,1,0.063,0.169,0,0.0663,0.633,176.405,4
48767,"Lobo","There Ain't No Way","['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",196826,FALSE,0.636,0.645,2,-10.341,1,0.0284,0.211,0.000157,0.0392,0.835,125.487,4
51207,"Jack Scott","There Comes A Time","['brill building pop', 'deep adult standards', 'rock-and-roll', 'rockabilly']",144800,FALSE,0.546,0.346,1,-13.259,0,0.0315,0.691,1.83e-06,0.376,0.5,117.307,4
24257,"The Outlaws","There Goes Another Love Song","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",184360,FALSE,0.514,0.766,0,-5.894,1,0.0276,0.00396,2.09e-06,0.0849,0.754,135.877,4
37644,"Joni James","There Must Be A Way","['adult standards', 'deep adult standards', 'easy listening']",156440,FALSE,0.328,0.69,7,-6.263,1,0.0395,0.929,0.0352,0.194,0.723,131.171,4
31892,"Chris Montez","There Will Never Be Another You","['adult standards', 'brill building pop', 'bubblegum pop', 'merseybeat', 'rock-and-roll']",175506,FALSE,0.727,0.381,7,-11.674,1,0.0388,0.596,0,0.0987,0.781,127.591,4
41743,"The Chi-lites","There Will Never Be Any Peace (Until God Is Seated At The Conference Table)","['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",314626,FALSE,0.521,0.609,2,-9.554,0,0.0307,0.633,1.13e-06,0.217,0.696,79.815,4
56231,"Sam Salter","There You Are","['new jack swing', 'r&b']",258399,FALSE,0.63,0.52,11,-8.162,0,0.0289,0.257,0,0.0577,0.375,137.792,4
41820,"P!nk","There You Go","['dance pop', 'pop', 'post-teen pop']",202800,FALSE,0.822,0.847,10,-6.729,0,0.0916,0.0862,0,0.0452,0.667,107.906,4
44025,"Sam Cooke","There, I've Said It Again","['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",118933,FALSE,0.502,0.354,0,-9.428,1,0.0361,0.617,0,0.166,0.562,79.11,4
43526,"Jackie Wilson","There'll Be No Next Time","['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",187853,FALSE,0.427,0.399,7,-8.702,1,0.0291,0.785,6.51e-06,0.133,0.524,82.745,3
24863,"Switch","There'll Never Be","['ccm', 'cedm', 'christian pop']",324440,FALSE,0.61,0.684,4,-10.197,0,0.0682,0.392,0.00477,0.109,0.75,78.028,4
46592,"Archie Bell & The Drells","There's Gonna Be A Showdown","['beach music', 'classic soul', 'disco', 'motown', 'northern soul', 'philly soul', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",164093,FALSE,0.52,0.608,0,-9.577,1,0.0832,0.634,0.000234,0.296,0.848,177.348,4
20108,"The Crystals","There's No Other (Like My Baby)","['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'motown', 'rock-and-roll', 'rockabilly']",149906,FALSE,0.396,0.365,2,-7.985,1,0.0271,0.443,0,0.487,0.442,91.099,3
33242,"Rascal Flatts","These Days","['contemporary country', 'country', 'country road']",254493,FALSE,0.578,0.738,7,-4.109,1,0.0427,0.271,0,0.0651,0.352,81.962,4
21783,"Heart","These Dreams","['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",254476,FALSE,0.535,0.532,11,-9.865,1,0.0291,0.508,0,0.0868,0.3,79.107,4
50719,"Natasha Bedingfield","These Words","['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",216360,FALSE,0.734,0.635,5,-7.03,1,0.0816,0.0322,0,0.0808,0.931,96.99,4
54592,"Eddy Arnold","They Don't Make Love Like They Used To","['nashville sound', 'traditional country', 'yodeling']",190266,FALSE,0.548,0.193,0,-15.686,1,0.0285,0.759,0.0337,0.114,0.39,93.296,4
36644,"Das EFX","They Want EFX","['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",221400,FALSE,0.755,0.459,5,-12.84,0,0.358,0.115,0,0.0851,0.597,98.454,4
37370,"Melissa Manchester","Thief Of Hearts","['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",221160,FALSE,0.682,0.795,2,-11.39,0,0.033,0.0379,0.00498,0.289,0.862,138.269,4
41361,"Deborah Cox","Things Just Ain't The Same","['canadian pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary', 'vocal house']",251400,FALSE,0.79,0.74,5,-5.83,0,0.13,0.00687,3.67e-05,0.0847,0.734,125.165,4
54472,"Kellie Pickler","Things That Never Cross A Man's Mind","['contemporary country', 'country', 'country dawn', 'country road']",189533,FALSE,0.67,0.893,9,-3.954,1,0.0369,0.0349,0,0.692,0.735,117.624,4
30687,"Eddie Money","Think I'm In Love","['album rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",188533,FALSE,0.486,0.83,3,-10.815,1,0.037,0.0104,0.000475,0.0635,0.652,151.869,4
52387,"Jennifer Hudson & Ne-Yo Featuring Rick Ross","Think Like A Man","['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",241173,FALSE,0.648,0.687,10,-3.766,0,0.0458,0.0078,0,0.358,0.816,77.468,4
35263,"Clyde McPhatter","Think Me A Kiss","['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",120893,FALSE,0.657,0.336,5,-11.109,1,0.0564,0.837,0,0.243,0.972,168.037,4
32179,"Jay & The Americans","Think Of The Good Times","['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",170306,FALSE,0.332,0.495,8,-11.345,1,0.0348,0.63,1.12e-06,0.327,0.658,113.194,4
29088,"Brook Benton","Think Twice","['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",167102,FALSE,0.443,0.217,3,-14.609,1,0.038,0.935,0.00757,0.12,0.321,79.065,3
41339,"Color Me Badd","Thinkin' Back","['boy band', 'new jack swing', 'r&b', 'urban contemporary']",322533,FALSE,0.587,0.326,6,-11.204,0,0.0242,0.208,1.01e-05,0.133,0.271,90.813,4
52619,"Tony Toni Tone","Thinking Of You","['dance pop', 'funk', 'hip pop', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",238800,FALSE,0.789,0.59,11,-6.929,1,0.0666,0.537,7.46e-06,0.13,0.684,85.437,4
21216,"James Brown And The Famous Flames","Think","['motown', 'soul']",165360,FALSE,0.721,0.665,8,-8.756,1,0.102,0.446,3.72e-06,0.224,0.926,78.646,4
46002,"Michael Penn","This & That","['jangle pop']",211400,FALSE,0.713,0.555,0,-11.779,1,0.0524,0.00708,0.00219,0.0495,0.944,112.343,4
29627,"Fall Out Boy","This Ain't A Scene, It's An Arms Race","['emo', 'modern rock', 'pop punk']",212040,FALSE,0.601,0.888,9,-4.018,1,0.0396,0.000623,0,0.0475,0.4,100.033,4
36850,"Dionne Warwick","This Empty Place","['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",170600,FALSE,0.756,0.188,11,-19.386,0,0.0421,0.516,0,0.127,0.73,114.196,4
41999,"Rascal Flatts","This Everyday Love","['contemporary country', 'country', 'country road']",184106,FALSE,0.605,0.812,0,-3.386,1,0.0695,0.379,0,0.0756,0.938,94.825,4
33606,"Dionne Warwick","This Girl's In Love With You","['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",214040,FALSE,0.662,0.448,9,-8.624,1,0.0347,0.367,6.22e-05,0.0903,0.382,91.084,4
47605,"The Fortunes","This Golden Ring","['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'nederpop', 'rock-and-roll']",131239,FALSE,0.647,0.769,11,-9.551,1,0.0349,0.623,0,0.15,0.781,125.474,4
55315,"Dream","This Is Me","['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",192493,FALSE,0.662,0.926,8,-5.202,1,0.156,0.0632,3.28e-06,0.308,0.918,78.053,4
28410,"Lisa Stansfield","This Is The Right Time","['british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock']",272293,FALSE,0.664,0.644,6,-10.631,1,0.0689,0.0581,0,0.307,0.855,123.306,4
37372,"Barbara Lynn","This Is The Thanks I Get","['classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",144186,FALSE,0.707,0.438,11,-10.873,0,0.0603,0.475,0.00415,0.166,0.743,108.87,4
33276,"Mims","This Is Why I'm Hot","['pop rap']",253706,TRUE,0.621,0.6,8,-6.349,1,0.576,0.277,0,0.495,0.485,80.021,4
44983,"Carly Rae Jepsen","This Kiss","['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",228866,FALSE,0.737,0.873,0,-4.289,1,0.036,0.0112,0.00269,0.317,0.697,127.998,4
53175,"Faith Hill","This Kiss","['contemporary country', 'country', 'country dawn', 'country road', 'pop rock']",193979,FALSE,0.398,0.804,11,-5.559,1,0.0451,0.175,0,0.181,0.709,186.752,4
30000,"Ruth Brown","This Little Girl's Gone Rockin'","['jazz blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",108293,FALSE,0.653,0.747,0,-6.932,1,0.0877,0.531,0,0.101,0.887,95.995,4
28082,"Jay & The Americans","This Magic Moment","['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",182800,FALSE,0.517,0.533,0,-11.053,1,0.0306,0.539,1.97e-05,0.164,0.769,126.229,4
59123,"Heart","This Man Is Mine","['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",179760,FALSE,0.636,0.537,9,-14.834,1,0.0589,0.378,0,0.0333,0.657,127.234,4
24917,"The Marshall Tucker Band","This Ol' Cowboy","['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']",219346,FALSE,0.439,0.746,2,-5.78,1,0.0469,0.193,3.05e-05,0.173,0.817,109.309,4
46043,"George Harrison","This Song","['album rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",254053,FALSE,0.631,0.795,4,-4.713,1,0.0305,0.0743,0.0178,0.128,0.749,132.272,4
20090,"Ian Whitcomb And Bluesville","This Sporting Life","[]",169626,FALSE,0.646,0.485,5,-14.186,0,0.0292,0.638,6.12e-05,0.157,0.839,104.91,3
47590,"Tracie Spencer","This Time Make It Funky","['new jack swing', 'urban contemporary']",326400,FALSE,0.776,0.83,0,-9.532,1,0.0812,0.0269,0.00267,0.0416,0.792,113.624,4
37444,"Maxwell","This Woman's Work","['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",240320,FALSE,0.467,0.329,8,-9.165,1,0.0326,0.676,3.69e-05,0.108,0.141,113.643,4
32997,"Fall Out Boy","Thnks Fr Th Mmrs","['emo', 'modern rock', 'pop punk']",203506,FALSE,0.459,0.884,10,-5.005,0,0.0644,0.00539,0,0.107,0.615,154.868,4
23628,"The Black Crowes","Thorn In My Pride","['album rock', 'alternative rock', 'blues rock', 'classic rock', 'hard rock', 'jam band', 'pop rock', 'post-grunge', 'rock', 'roots rock', 'southern rock']",363893,FALSE,0.564,0.842,4,-5.367,1,0.0372,0.0473,0.000309,0.0944,0.55,143.245,4
51028,"Blueface","Thotiana","['cali rap', 'trap']",129264,TRUE,0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025,4
47552,"Dick and DeeDee","Thou Shalt Not Steal",NA,113946,FALSE,0.637,0.626,9,-11.768,1,0.0297,0.422,0.000508,0.0523,0.873,139.921,4
22342,"Green Jelly","Three Little Pigs","['comic metal', 'funk metal']",353640,FALSE,0.449,0.95,7,-4.978,1,0.225,0.0115,3.66e-05,0.514,0.339,144.469,4
55523,"Ruby Wright","Three Stars","[]",182320,FALSE,0.611,0.37,0,-12.599,1,0.0332,0.458,0.000698,0.0744,0.659,95.043,3
31491,"Commodores","Three Times A Lady","['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",217426,FALSE,0.482,0.0766,8,-20.634,1,0.0301,0.893,0.000379,0.134,0.136,75.722,3
22760,"Glee Cast","Thriller / Heads Will Roll","['glee club', 'hollywood', 'post-teen pop']",216560,FALSE,0.633,0.822,10,-5.011,0,0.0723,0.00846,0,0.141,0.633,122.994,4
24156,"BRS Kash","Throat Baby (Go Baby)","[]",211609,TRUE,0.878,0.475,1,-8.42,0,0.324,0.00984,0,0.167,0.397,131.988,4
23509,"Aretha Franklin & Elton John","Through The Storm","['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",261826,FALSE,0.663,0.82,2,-8.978,1,0.0759,0.125,0,0.198,0.549,99.57,4
49913,"Rich Boy Featuring Polow Da Don","Throw Some D's","['alabama rap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",263920,TRUE,0.698,0.863,11,-5.292,1,0.489,0.0408,0,0.0758,0.414,160.894,4
54281,"Imagine Dragons","Thunder","['modern rock']",187146,FALSE,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4
35069,"Vaughan Brothers","Tick Tock","['blues', 'blues rock', 'electric blues', 'modern blues', 'texas blues']",297293,FALSE,0.842,0.397,9,-10.779,1,0.0393,0.0372,1.61e-05,0.0725,0.644,88.922,4
22815,"New Boyz Featuring Ray J","Tie Me Down","['dance pop', 'pop rap', 'southern hip hop']",178807,TRUE,0.42,0.787,8,-4.467,1,0.294,0.0104,0,0.198,0.38,97.967,4
52673,"Rolf Harris","Tie Me Kangaroo Down, Sport","['novelty']",162533,FALSE,0.712,0.451,9,-14.916,1,0.516,0.695,0,0.164,0.656,93.457,4
26247,"Justin Moore","Til My Last Day","['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",234026,FALSE,0.577,0.761,9,-5.34,1,0.0358,0.0377,0,0.116,0.599,104.991,4
36641,"Tinie Tempah Featuring Wiz Khalifa","Till I'm Gone","['dance pop', 'grime', 'pop', 'pop rap', 'tropical house']",213765,TRUE,0.723,0.891,5,-4.31,0,0.131,0.122,0,0.379,0.884,163.995,4
55304,"The Watts 103rd Street Rhythm Band","Till You Get Enough","['classic soul', 'funk', 'soul', 'southern soul']",308626,FALSE,0.851,0.387,9,-16.369,1,0.0625,0.462,0.00445,0.11,0.669,127.995,4
51974,"Nelly & Christina Aguilera","Tilt Ya Head Back","['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",253253,TRUE,0.834,0.714,10,-5.743,0,0.182,0.041,0,0.279,0.728,115.743,4
26450,"Inoj","Time After Time","['pop rock']",255673,FALSE,0.776,0.563,0,-8.84,1,0.0324,0.223,0.00611,0.0681,0.395,131.728,4
59514,"Jude Cole","Time For Letting Go","['mellow gold']",259693,FALSE,0.708,0.564,5,-9.322,1,0.0266,0.182,0.00015,0.11,0.771,109.491,4
31123,"Sly & The Family Stone","Time For Livin'","['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock']",197173,FALSE,0.57,0.623,9,-10.593,0,0.0363,0.203,0,0.0833,0.809,175.002,4
32413,"The Rolling Stones","Time Is On My Side","['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",179133,FALSE,0.526,0.645,5,-9.012,1,0.0375,0.294,3.13e-06,0.107,0.416,99.636,4
56444,"Andy Gibb","Time Is Time","['adult standards', 'bubblegum pop', 'country rock', 'disco', 'mellow gold', 'soft rock']",220693,FALSE,0.358,0.629,2,-5.869,1,0.0306,0.0661,0,0.0812,0.652,206.916,4
37306,"The Spencer Davis Group","Time Seller","['blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']",178186,FALSE,0.222,0.592,7,-8.023,1,0.0333,0.0188,1.86e-06,0.267,0.401,93.31,4
57864,"The Band","Time To Kill","['electropop', 'hopebeat', 'indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'stomp and holler']",208200,FALSE,0.76,0.785,9,-8.413,1,0.0595,0.456,0.000245,0.211,0.73,116.374,4
54550,"Glee Cast","Time Warp","['glee club', 'hollywood', 'post-teen pop']",193560,FALSE,0.395,0.817,11,-5.757,0,0.125,0.0442,7.23e-05,0.243,0.635,176.196,4
32633,"The Flamingos","Time Was","['brill building pop', 'doo-wop', 'rhythm and blues']",159973,FALSE,0.522,0.324,10,-13.359,1,0.0259,0.875,2.59e-05,0.105,0.33,93.493,3
22568,"The Outsiders","Time Won't Let Me","['classic garage rock', 'freakbeat', 'nederpop']",181733,FALSE,0.438,0.425,11,-20.396,0,0.0307,0.35,4.03e-05,0.48,0.841,150.239,4
36701,"Lil Baby Featuring Meek Mill","Time","['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",182723,TRUE,0.781,0.487,8,-8.823,1,0.589,0.0335,0,0.163,0.344,95.879,4
57216,"NF","Time","['hip hop', 'pop rap', 'rap']",240428,FALSE,0.677,0.688,0,-4.058,0,0.0633,0.138,0,0.114,0.198,98.049,4
35611,"America","Tin Man","['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",209866,FALSE,0.646,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02,4
37378,"Elton John","Tiny Dancer","['glam rock', 'mellow gold', 'piano rock']",377093,FALSE,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,4
34798,"LaVern Baker","Tiny Tim","['brill building pop', 'doo-wop', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul', 'southern soul', 'torch song']",140906,FALSE,0.756,0.498,5,-11.174,0,0.325,0.533,0,0.403,0.806,138.365,4
22928,"James Brown","Tit For Tat (Ain't No Taking Back)","['funk', 'motown', 'soul']",187026,FALSE,0.809,0.398,7,-10.231,1,0.0409,0.722,0.00176,0.037,0.901,131.421,4
49385,"Sam Smith","To Die For","['dance pop', 'pop', 'post-teen pop', 'uk pop']",193795,FALSE,0.483,0.361,0,-7.889,1,0.0738,0.832,4.66e-06,0.098,0.307,171.649,4
32500,"The Platters","To Each His Own","['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",168600,FALSE,0.421,0.217,6,-14.217,1,0.0375,0.943,0,0.18,0.389,117.733,3
59638,"Bee Gees","To Love Somebody","['adult standards', 'disco', 'mellow gold', 'soft rock']",182000,FALSE,0.405,0.378,9,-12.342,1,0.0304,0.716,7.23e-06,0.289,0.563,90.851,4
21196,"Michael Bolton","To Love Somebody","['adult standards', 'soft rock']",247973,FALSE,0.367,0.353,11,-11.786,1,0.0288,0.335,0,0.1,0.282,74.103,4
31550,"Glee Cast","To Sir With Love","['glee club', 'hollywood', 'post-teen pop']",161560,FALSE,0.29,0.524,4,-6.667,1,0.0286,0.225,0,0.176,0.433,199.459,4
53425,"DJ Khaled Featuring Drake","To The Max","['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",193901,TRUE,0.461,0.812,10,-5.776,0,0.241,0.0184,0.000375,0.21,0.72,159.869,4
55474,"Savage Garden","To The Moon And Back","['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']",341066,FALSE,0.584,0.76,0,-7.369,0,0.0359,0.0205,7.25e-06,0.1,0.325,104.101,4
55485,"Bar-Kays","Today Is The Day","['classic soul', 'disco', 'electro', 'funk', 'memphis soul', 'motown', 'popping', 'post-disco', 'soul', 'southern soul']",192106,FALSE,0.459,0.642,10,-7.825,1,0.0286,0.124,0,0.184,0.415,137.265,4
52521,"Shania Twain","Today Is Your Day","['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",193920,FALSE,0.332,0.531,7,-6.474,1,0.0333,0.415,0,0.214,0.378,132.868,4
43558,"DaBaby Featuring Lil Baby & Moneybagg Yo","TOES","['nc hip hop', 'rap']",136366,TRUE,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,4
52669,"Zac Brown Band","Toes","['contemporary country', 'country', 'country road', 'modern country rock']",262773,FALSE,0.8,0.759,11,-5.398,1,0.0378,0.655,0,0.0897,0.821,129.979,4
33352,"Tyla Yaweh & Post Malone","Tommy Lee",NA,230488,TRUE,0.504,0.597,10,-6.237,1,0.1,0.206,0,0.0949,0.557,117.974,4
30440,"Starship","Tomorrow Doesn't Matter Tonight","['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",221840,FALSE,0.627,0.877,5,-4.151,0,0.0379,0.317,1.09e-05,0.0613,0.365,102.809,4
58585,"The Velvets featuring Virgil Johnson","Tonight (Could Be The Night)","['surf music']",127608,FALSE,0.434,0.632,4,-5.545,1,0.0358,0.879,3.68e-05,0.124,0.79,120.049,4
27064,"Adam Wade","Tonight I Won't Be There","['deep adult standards']",169706,FALSE,0.306,0.21,2,-14.278,1,0.0317,0.85,0,0.12,0.126,108.904,4
37555,"Rod Stewart","Tonight I'm Yours (Don't Hurt Me)","['adult standards', 'mellow gold', 'soft rock']",251866,FALSE,0.68,0.826,9,-4.958,1,0.0671,0.0683,0.444,0.0861,0.963,158.314,4
37935,"Dixie Chicks","Tonight The Heartache's On Me","['contemporary country', 'country', 'country dawn']",206617,FALSE,0.681,0.731,5,-4.64,1,0.0289,0.192,0,0.356,0.82,120.736,4
39869,"Genesis","Tonight, Tonight, Tonight","['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",530560,FALSE,0.571,0.502,7,-14.405,1,0.0303,0.0158,0.014,0.0849,0.316,98.058,4
24144,"The Chiffons","Tonight's The Night","['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'merseybeat', 'motown', 'rhythm and blues', 'rock-and-roll']",110968,FALSE,0.259,0.521,1,-12.56,1,0.0346,0.914,0.00273,0.425,0.932,76.098,4
30874,"New Kids On The Block","Tonight","['boy band', 'dance pop']",207466,FALSE,0.469,0.386,2,-12.112,1,0.0272,0.103,1.2e-05,0.291,0.383,102.476,4
44733,"The Whispers","Tonight","['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'rock steady', 'soul', 'urban contemporary']",370026,FALSE,0.802,0.672,10,-9.419,0,0.0562,0.00185,0.0508,0.281,0.686,114.358,4
46478,"Kris Kross","Tonite's Tha Night","['dutch house', 'dutch pop', 'tropical house']",199293,TRUE,0.743,0.523,5,-5.456,0,0.103,0.0231,0.0309,0.0701,0.789,90.974,4
33177,"Engelbert Humperdinck","Too Beautiful To Last","['adult standards', 'brill building pop', 'easy listening', 'lounge']",188760,FALSE,0.372,0.311,0,-10.713,1,0.0292,0.841,5.52e-05,0.0824,0.231,73.715,4
22861,"Next","Too Close","['boy band', 'dance pop', 'hip hop', 'hip pop', 'minneapolis sound', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",259440,TRUE,0.847,0.402,7,-9.952,1,0.0641,0.0118,0,0.283,0.752,99.693,4
37334,"Brook Benton","Too Late To Turn Back Now","['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",210200,FALSE,0.586,0.182,2,-18.617,1,0.0332,0.871,0.000566,0.311,0.429,76.799,4
41329,"Jon Secada","Too Late, Too Soon","['soft rock']",255266,FALSE,0.642,0.45,8,-9.53,1,0.0382,0.452,0.00152,0.107,0.187,160.651,4
27880,"Journey","Too Late","['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",178266,FALSE,0.507,0.52,11,-7.39,0,0.0294,0.0519,1.17e-06,0.0842,0.294,126.655,4
28552,"Alan Jackson","Too Much Of A Good Thing","['contemporary country', 'country', 'country road']",188320,FALSE,0.712,0.496,2,-7.816,1,0.0237,0.19,0.000388,0.0966,0.473,108.036,4
46767,"Clarence Carter","Too Weak To Fight","['classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",138560,FALSE,0.666,0.386,1,-14.184,1,0.0272,0.438,2.34e-06,0.0519,0.939,102.423,4
26801,"Sha Na Na","Top Forty","['hollywood']",157426,FALSE,0.601,0.447,5,-10.134,1,0.0279,0.423,5.45e-05,0.0957,0.752,79.764,4
28786,"DJ Khaled Featuring JAY Z, Future & B","Top Off","['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",230712,TRUE,0.573,0.591,11,-6.715,0,0.331,0.0107,0,0.455,0.232,86.721,5
51172,"Little Big Town","Tornado","['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",223573,FALSE,0.739,0.696,3,-5.149,0,0.0247,0.0459,9.61e-05,0.107,0.492,97.004,4
52260,"Bobby Lewis","Tossin' And Turnin'","['rhythm and blues']",159640,FALSE,0.569,0.722,0,-8.914,1,0.0393,0.225,0,0.108,0.965,142.736,4
26037,"Atlantic Starr","Touch A Four Leaf Clover","['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",241800,FALSE,0.637,0.632,1,-8.35,0,0.0394,0.161,1.4e-05,0.158,0.88,158.54,4
46146,"Ecstasy, Passion & Pain Featuring Barbara Roy","Touch And Go","[]",305986,FALSE,0.722,0.859,11,-7.741,0,0.147,0.079,0.00142,0.0616,0.486,113.332,4
43349,"Emerson, Lake & Powell","Touch And Go","['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",218824,FALSE,0.567,0.445,5,-12.309,1,0.0344,0.459,0.000693,0.187,0.261,77.005,4
40086,"Fancy","Touch Me","['pop edm', 'progressive electro house']",230893,FALSE,0.73,0.601,4,-11.625,1,0.172,0.295,7.19e-05,0.0687,0.705,121.981,4
23357,"Solo","Touch Me","['atl trap', 'dfw rap', 'new orleans rap']",258226,FALSE,0.801,0.704,7,-8.131,1,0.243,0.33,0,0.13,0.746,93.882,4
39897,"Gene McDaniels","Tower Of Strength","[]",153440,FALSE,0.588,0.469,2,-8.372,1,0.057,0.243,0,0.0959,0.86,128.54,4
